"betaAA","phi","kappa","alpha","zeta","betaHA"
0.0728579179849476,1.91914228536189,146.224039024673,0.27274624411801,0.0922434628009796,0.00139443829562515
0.0925353288184851,1.95401535509154,258.125201216899,0.0274450657602627,0.717060413211584,0.000363908548373729
0.567228765692562,1.97466313187033,218.910262570716,0.195814931558903,0.0256386259570718,0.000421729424037039
0.481515800580382,1.75560091901571,288.653779076412,0.195870085450997,0.963504511164501,0.000549121149815619
0.294238118221983,1.66951597994193,275.821662205271,0.0816473298244267,0.0942645312752575,0.00133046130882576
0.61627930868417,1.12886033393443,196.403001411818,0.221025129942589,0.775132941780612,0.000699552580714226
0.84501435328275,0.840087234973907,211.28040261101,0.137718429186497,0.199672366026789,0.00067968740221113
0.177094984101132,1.29457281203941,258.493945305236,0.100566896161877,0.906159041682258,0.00066577854892239
0.656142382184044,1.09206542465836,227.501309942454,0.0804218170091262,0.341253576567397,0.000427732776850462
0.47094365535304,1.38083278480917,130.43012288399,0.174204585500704,0.200238497927785,0.000364875921979547
0.934609323507175,1.95037807291374,282.650750898756,0.34809012640038,0.32020118040964,0.00107843963475898
0.304524563951418,0.954162929672748,106.898177554831,0.221235080252204,0.150690170936286,0.00102035241713747
0.190719596110284,1.42042979039252,239.214536407962,0.17592798558607,0.503938060253859,0.000905018133576959
0.745981377316639,1.11333207041025,219.83243515715,0.301538990031915,0.932203240226954,0.000251962286420166
0.649414025014266,1.82688097516075,203.344174730591,0.279044123757202,0.181034029461443,0.000150058485101908
0.713860853342339,0.7061827480793,236.895575956441,0.169409909219091,0.239619014319032,0.000232859814539552
0.532359417993575,1.1401779204607,116.269100038335,0.0857394340061956,0.44418417988345,0.000625170338898897
0.817628238815814,1.94706576131284,285.579510033131,0.13263864098217,0.765022045001388,0.000761855343356729
0.295777457067743,0.804201602935791,140.654951683246,0.0861591672520114,0.0349726353306323,0.00168249529693276
0.171490550274029,0.360591298434883,84.1122607234865,0.120245188832273,0.690015827072784,0.000284185388125479
0.236366347875446,1.86707948613912,138.044458860531,0.040844811412861,0.891173386014998,0.000558406516909599
0.666319135343656,1.49416942801327,139.503240189515,0.0876648807942821,0.308585043763742,0.000250070793088526
0.186635985970497,0.655776996165514,122.7707776241,0.200583388678244,0.189090378349647,0.00084173501143232
0.854156559798867,1.78320036549121,198.699337430298,0.0931355588592035,0.302572583779693,0.00120350341452286
0.249974739504978,1.18664297135547,107.406707410701,0.00740349544389115,0.0190714297350496,0.000624873767606914
0.218706376850605,0.21195555338636,59.9664775421843,0.0595651547190689,0.245845389552414,0.00028339296579361
0.234770245151594,1.80648994073272,290.843076026067,0.0391604864335091,0.486745920497924,0.000225602183490992
0.470891585573554,0.787079365458339,69.8333471082151,0.193488532642201,0.150267993332818,0.000212418789044023
0.2330482294783,1.63438529381528,220.611050957814,0.12581477984694,0.302431812509894,0.00146831395663321
0.314271683106199,1.79792570183054,284.587468206882,0.241235362728783,0.207495147362351,0.00146297147823498
0.395303222816437,1.09899757383391,248.568263626657,0.286570638091017,0.609656824031845,0.000144382663071156
0.81531441793777,1.47081353049725,253.639874048531,0.23938388813041,0.875553875463083,0.000356238781008869
0.3056849129498,0.851342451293021,241.992776328698,0.380111302780339,0.726182079408318,0.000408536102622747
0.376207779161632,1.23084083246067,269.716519955546,0.174011521754451,0.0918170823715627,0.000359731949865818
0.346182604553178,1.86821727594361,244.522313936614,0.381400854630484,0.387840336654335,0.000365134054329246
0.884449035162106,1.12640561163425,206.466904236004,0.0748858439678896,0.598401322262362,0.000218299540691078
0.497020350769162,1.55429239524528,178.561930591241,0.148511017787183,0.242736237123609,0.00116816125623882
0.060768817551434,1.79907903913409,186.907362635247,0.197710589047871,0.632510908413678,0.000821515650954098
0.181684414390475,1.29573526745662,183.085935772397,0.0821103395110819,0.115828889654949,0.00154985948838294
0.0980689630378038,1.97406211169437,212.426541536115,0.192711971969862,0.0616401915904135,0.00119602475734428
0.133009900571778,1.85044115083292,177.150608226657,0.131932826262849,0.833942260127515,0.000654726167209446
0.519291133387014,1.69822913361713,188.175494782627,0.261643265632812,0.685627693077549,0.000329995214007795
0.032322047278285,1.16530935652554,284.284976497293,0.0800456452245383,0.217097705695778,0.000896220725495368
0.411889347247779,0.887117293197662,261.02336444892,0.246638973761734,0.422706199809909,0.000762575045228004
0.740747447358444,1.44544339552522,136.224332428537,0.149453360251855,0.138066362822428,0.00163761081080884
0.270015439251438,1.0660591898486,125.700358464383,0.0982750051860493,0.161533972714096,0.00124173472076654
0.737972911447287,1.61046697199345,157.302619423717,0.130238388544928,0.0923226855229586,0.00111889686388895
0.634386484744027,1.01785671338439,262.536180834286,0.0536864177089387,0.54701103689149,0.000342771435156465
0.85426829289645,1.59547926997766,262.038019392639,0.210614864972496,0.0523293328005821,0.00173804756766185
0.465457152342424,1.94790584268048,269.92524289526,0.385407870647888,0.017503306735307,0.00133090225094929
0.283747010398656,1.0777522646822,287.430878751911,0.0599655044847188,0.588436635676771,0.000213533418253064
0.583217794075608,1.69775531999767,281.613037409261,0.346127734715459,0.176374479429796,0.00139924574829638
0.104663484962657,1.36269157240167,120.94008398708,0.187330266833003,0.172188704367727,0.00153948840266094
0.229553205426782,1.57017788477242,273.254098347388,0.140244279279723,0.913495983928442,0.000630879074335098
0.0194695538375527,0.53409674949944,229.646620969288,0.260021849955633,0.44899455900304,3.04971993900836e-05
0.977487929863855,0.631718333344907,92.2829819843173,0.131725263720236,0.375628946349025,0.000267197203356773
0.557552558369935,1.22034824546427,107.810428901576,0.0617740785472733,0.155940012773499,0.000662974823731929
0.784853224642575,1.52334554539993,172.482243832201,0.197518485384088,0.636535657569766,0.000116410825867206
0.31894451379776,1.32654504710808,223.165364284068,0.0425762155296207,0.329670878360048,0.000434260015375912
0.348889824701473,0.525271214079112,228.282636101358,0.31476068351344,0.0373857524245977,0.00143417400820181
0.00311329448595643,1.56470474693924,180.874313064851,0.127794799734307,0.242193988757208,0.000742184945847839
0.0329387183301151,1.86263604834676,230.839396454394,0.0710448772310408,0.378641361370683,0.00021002241410315
0.707548968028277,1.11808282649145,261.980406590737,0.1129018285946,0.158068098593503,0.00127823697170243
0.151834996184334,1.71017327066511,126.830436405726,0.058687040944513,0.355925019597635,7.80247091315687e-05
0.420779498293996,1.44781520869583,275.747842644341,0.128621976161936,0.64841813989915,0.000367503803223372
0.173449661582708,0.611624646466225,231.030069245026,0.316226569417187,0.158446973189712,0.000345766955520958
0.474006609758362,0.826113259419799,95.2509607421234,0.274580433039538,0.974849042017013,0.000512768799904734
0.0419225615914911,1.53256505914032,124.782818485983,0.143001279685882,0.518588823499158,0.000528248863760382
0.561116206459701,0.971552066504955,78.6417280789465,0.0319308519703613,0.541127217933536,0.0003673913506791
0.998900849372149,0.929195517674088,97.546286531724,0.106959527786694,0.954953583190218,0.000199971358291805
0.813828985206783,1.33158968714997,171.714317263104,0.142170774205569,0.506575484294444,0.000743582922965288
0.33551062666811,1.67839998239651,205.56425889954,0.233705189997025,0.193050471134484,0.0013981592641212
0.481177428970113,0.709388168994337,135.214314702898,0.141756921164595,0.301382781937718,0.00012390936166048
0.882067277794704,1.52023295732215,184.022091189399,0.265397581956079,0.513680120231584,0.000329977018292993
0.0319098527543247,1.81833567563444,149.278145469725,0.0829647169183246,0.401506700553,0.000304252694360912
0.260706655215472,1.39582789223641,197.937441780232,0.132017454346522,0.654098266037181,0.000545651862863451
0.0219697742722929,0.312381025403738,115.781917003915,0.317152950368264,0.242203616769984,0.000200364711694419
0.069201061502099,1.83171689370647,229.752275906503,0.23574544783904,0.310460929060355,0.00181463331030682
0.11461084918119,1.55035775108263,273.88482238166,0.0703246651198595,0.466736645437777,0.000297238995321095
0.173775329021737,0.846742007415742,95.4255592776462,0.159993504101643,0.0594061834271997,0.00152131486637518
0.539068303070962,1.72002941649407,295.363045390695,0.397488517599713,0.481694354210049,0.000231949930079281
0.349214146845043,1.68968274816871,194.32320795022,0.143721915939872,0.485209990525618,0.000848885445389897
0.803710729116574,1.12361330771819,99.4199795415625,0.147417174801008,0.461262161610648,0.000323478286620229
0.0289192281197757,1.38186165969819,194.335628254339,0.0970420388760711,0.00971289072185755,0.000684107853099704
0.940249412320554,0.299444997217506,23.8067811587825,0.134118277189885,0.506546119228005,0.000234523370862007
0.678109005792066,1.76279323454946,276.162393204868,0.133046767333889,0.189343807986006,0.00162801998667419
0.310973491985351,1.97240533260629,251.592904957943,0.0146024241624872,0.602440748596564,0.000439772438723594
0.133898950181901,0.85546852927655,194.692365825176,0.238236112154407,0.697274557780474,0.00034245154261589
0.899375501554459,1.21901368768886,219.584899256006,0.0787597409935874,0.0770969565492123,0.000749084323178977
0.111812443006784,1.43154170550406,233.558073383756,0.108352391648794,0.247796967858449,0.00129941958142444
0.840088224038482,1.94464336521924,232.435044553131,0.0753220368602846,0.27314578788355,0.000979845126159489
0.0396810879465193,1.37484478438273,235.751459654421,0.267951960528017,0.237139647593722,0.00190478524100035
0.840808257460594,0.980918270535767,133.878954523243,0.0899124602674477,0.303996491478756,0.000514088766183704
0.989783547352999,1.80903585674241,252.518960600719,0.0521842902909834,0.595012541394681,3.5274657420814e-06
0.0139303582254797,1.00244770012796,265.489426092245,0.119717386885064,0.365324216196314,0.000465405221562833
0.338460682658479,1.35871870350093,168.087417259812,0.232057357841466,0.985260831890628,0.000566220805514604
