"betaAA","phi","kappa","alpha","zeta","betaHA"
0.0310939606250173,1.38013311335491,290.306991955154,0.129862019197388,0.303804112870693,0.000617662123672858
0.221152822575586,1.26525928748896,263.78322122446,0.0292772915185643,0.485071644636981,0.000304111466735572
0.452725412271995,1.11477399716213,226.649970550798,0.120562409381038,0.340591746717099,0.000373798966594535
0.0493479680753568,1.00667948655575,241.10529866214,0.312378608223832,0.693003280939795,0.000383487635435146
0.252298342631213,1.20650082296977,210.419266796895,0.118656017800022,0.123845326332304,0.000906405515771691
0.106026653172979,1.29628167119377,236.622678708453,0.0441411815256043,0.498556088514448,0.000373191624281245
0.523192141991675,1.23638390595873,213.084383895547,0.010287323259633,0.341271682415789,0.00029411742806443
0.532876793081346,1.65409577933855,279.560870174575,0.00174434293622114,0.896437315858706,0.000223997061307036
0.190430363037105,0.824573155052781,184.522747980441,0.281262105899277,0.691379277915633,0.000335741636039302
0.40810390731052,0.805853215560568,175.272519979341,0.176180677919007,0.0999551962763024,0.000734294192564526
0.162266301888921,1.10717461531967,266.934824765399,0.084258343192784,0.148258003191772,0.000712646910978108
0.0961674133540832,1.32993047561819,201.895650041684,0.0411273689744305,0.241890814199053,0.000586644641221212
0.751375492922641,1.17743805614251,252.648472850526,0.0937541513304169,0.257340626082494,0.000292625388267482
0.309731873359584,1.04823145193371,218.118008736469,0.212897956785213,0.218313125561198,0.000627345049760535
0.711341961493611,1.21491527120659,253.13555625163,0.118682476857162,0.804416319351496,0.000199033170606893
0.599117309619866,1.42431572743666,299.436324161119,0.100267785066311,0.384612328071962,0.000304327046063058
0.399046462974982,1.83523398456196,296.62037906156,0.102841336189588,0.905461166099278,0.000241254694130718
0.71190976322373,0.909224139786667,199.912065170774,0.047903937113201,0.221018415632431,0.000319516762752989
0.464077944905982,0.734129568112282,169.246670770008,0.0566575205152265,0.0405409929160634,0.000721232337236726
0.617143889004535,1.36161515572382,285.161669169898,0.0215554248145272,0.354691673671416,0.000350267156428572
0.470671704443185,1.52157065858993,274.035182696759,0.132325616274884,0.573721013090676,0.000289046234653839
0.547242427066167,0.745869372029632,166.275157487402,0.157086348841894,0.925307296506389,0.000204967478951483
0.507086159458492,1.30722238274972,298.391759156069,0.0685101806763253,0.865444487070235,0.000213258971487336
0.813249802372073,0.930480665155934,229.692907421008,0.20731478727397,0.714424236864907,0.000194670400181456
0.485087898091588,1.56096632217296,243.585821175349,0.0375544880232415,0.832204838504733,0.000269724038502709
0.241753682243874,0.899115807795487,216.632851779353,0.0339782013836268,0.379477153915792,0.000291361663989933
0.329390216934566,1.04432778855587,231.740255191088,0.159250734424521,0.974554064951421,0.000268993896692909
0.788670454114956,1.55808393177636,294.714931868803,0.118477984878244,0.76397367861752,0.000275967950999903
