"betaAA","phi","kappa","alpha","betaHA"
0.352365742786787,0.556322766002268,121.823840599973,0.153191214089604,0.00191412792610936
0.309076759265736,0.22274025878869,41.2386814132333,0.192352348568145,0.00191363657894544
0.470178734976798,0.396774817723781,76.435468706768,0.268267691617606,0.00262671016110107
0.435070236911997,0.553493218962103,70.0390898273326,0.000679986747198388,0.00260911258030683
0.00223625544458628,0.453595064580441,75.1782531151548,0.0099607755580731,0.00149790727137588
0.283740267623216,0.668263136176392,125.049402052537,0.0347310963567522,0.000261159454705194
0.287076944252476,0.917181338416412,148.732101568021,0.354448476800286,0.0003256571944803
0.241592606180348,0.427008412778378,121.472025511321,0.199515641354071,0.00211872739344835
0.267097388510592,0.68065673019737,129.305864463095,0.273137413401641,0.00277624750114046
0.392412142828107,0.641249228734523,148.540342412889,0.19788892627953,0.00104647871665657
0.241511773201637,0.244011201197281,38.1889451178722,0.0619722619033905,0.0008122680389788
0.344497208250687,0.150343294255435,21.5779396821745,0.0689078749677129,0.00014683887292631
0.350243711494841,0.243875133339316,60.7842351892032,0.15989701119378,0.00111871292581782
0.218562051537447,0.533937830943614,44.5755354710855,0.034215396113858,0.00117181438836269
0.218895484344102,0.514385937480256,131.291164190043,0.340375577019478,0.0012805274000857
0.0460057951277122,0.687895646085963,90.7824098831043,0.0122013275533806,0.00203266113717109
0.170418252120726,0.426650911103934,46.0827263072133,0.195767825806461,0.000945389263797551
0.0705662727123126,0.161499864654616,29.7499602427706,0.298206933032651,0.00193451633001678
0.0456764474511147,0.280713388463482,34.2700548120774,0.00679917114744443,0.00139492985000834
0.0799522289307788,0.059335196390748,12.6935882144608,0.138527871368714,0.00282006440777332
0.251817405107431,0.232339600333944,61.2954969867133,0.147211159997369,7.46711168903857e-05
0.285442376509309,0.735634692013264,121.12866025418,0.106652444035437,0.0004461886708159
0.171978827100247,0.895235316129401,148.551840847358,0.110126002453263,0.000593442558310926
0.253358368761837,0.420819156104699,59.8106830380857,0.0850451612383837,0.000247924683848396
0.250088816741481,0.760474059730768,103.390645282343,0.162580894818282,0.00134165276982822
0.446507690125145,0.401380028575659,53.8673028233461,0.187960667415732,0.000875980321085081
0.345262915245257,0.302129435352981,60.2148888632655,0.0432346667178919,0.000675702030770481
0.195078816264868,0.678399973548949,111.416239023674,0.177722981587295,0.00281614924734458
0.154103122535162,0.357393888058141,53.8440821925178,0.0386724557539418,0.00283296373975463
0.464592543197796,0.555262854322791,122.719697991852,0.0545557950205761,0.000208410411374643
0.180993236252107,0.795540926046669,102.856318163686,0.160033027137061,0.000274085265817121
0.348300630808808,0.73167148581706,136.676894465927,0.206941765829615,0.000647398686502129
0.0285196895711124,0.935409505851567,114.432046737056,0.290092954528041,0.00209801642037928
