"betaAA","phi","kappa","alpha","zeta","betaHA"
0.0228418827791023,0.0165479749991861,1.14053129392328,0.315349979806504,0.948539682001112,0.0002620418346772
0.131567403899075,0.0522712432536269,1.30316971198295,0.207706547110752,1.2461305259231,7.835046760914e-05
0.244757864536449,0.0882250961957831,1.4736149243575,0.223426373045599,0.957527453743795,0.000222361783408317
0.0840218917692859,0.0520450057299378,1.24144033578178,0.063036940231177,1.30042701675691,0.000212117259702898
0.0766635027103359,0.0922809526486594,1.65473285775143,0.0693271492814006,0.677113875012192,9.87803792888054e-05
0.147605983548232,0.0794566512127527,1.98805321640991,0.011020122877318,0.0478372361758207,0.000135666789864188
0.118828476129064,0.0681270267645611,0.131682599750697,0.077143226427222,0.927005319854038,0.000122079093325403
0.144724219669505,0.0607484545440236,1.41820556978164,0.208203620398128,0.931927524175875,8.33721030011231e-05
0.160175270094399,0.0709050637552151,0.551129639422054,0.0946462360300345,0.764643568943629,0.000211178006545165
0.188567976351722,0.0564713680057833,0.203060844209992,0.303727682222134,0.466495567239525,4.12019856554782e-05
0.0472840201254022,0.0759129814087135,1.08565920401968,0.0824216355961406,0.277231099838347,3.86369173786674e-05
0.112316796559449,0.094469882422578,0.720130561799339,0.107233499853624,0.597149536440893,3.44788683607991e-05
0.202733871751755,0.0671726338855689,0.960363728425828,0.11841538085615,0.647100704661718,6.33828538067737e-05
0.188069979638171,0.0475493982462448,1.89161469012733,0.300871959916481,0.679779517969683,0.000138139672101458
0.182914375747255,0.0807335159035862,1.4748966059766,0.0514866157839078,0.508524523750606,0.000246022454181644
0.0724605055780181,0.0410801290744719,1.76042812265645,0.227269173413,1.11259010262066,0.000109288327529415
0.109406394720322,0.0472546501604028,1.80001429973307,0.136257190434015,0.694460941939756,0.000132653177511959
0.0929730877344628,0.0526346465250937,0.676120714003884,0.165800019916894,0.742253980479306,0.00013820393847197
0.069408735179369,0.0763301115523757,0.805344516888159,0.071833654065882,0.998424598076642,0.000220964365973698
0.0687266446744018,0.0655874654142861,1.3760412895311,0.0201268393116938,0.183532896844355,9.12942021862293e-05
0.0567458832857004,0.0364182847436355,0.874950336790095,0.218307220241204,0.181166722993879,3.78750560039989e-05
0.154676865809947,0.0378157510161455,0.365858754281987,0.0744367110436181,0.759909772635266,0.00018787483177963
0.0471506429370505,0.0345282071977617,1.50439119704909,0.21124228441509,0.37877304916959,0.000231562881833693
