"betaAA","phi","kappa","alpha","zeta","betaHA","d_m"
0.670022955164313,0.217889320396353,94.1598377656192,0.273654108445913,3.83291626116261,0.000360033878940158,1
0.287729693809524,0.401106269331649,82.9554648371413,0.0107918119116157,4.63352450868115,0.000748386096849572,2
0.919116037432104,0.394576994993258,63.022666121833,0.106158880857129,4.89558863337152,7.27775634150021e-05,2
0.053592067444697,0.401090918225236,31.3708640635014,0.202725152408036,3.06015257257968,4.10740255611017e-05,1
0.0264194773044437,0.514262076874729,96.6370756272227,0.0342814156494916,0.550220236182213,0.000222136273223441,1
0.295024805003777,0.203684473293833,32.3266221210361,0.129780755834345,4.74490392371081,2.28880128124729e-05,1
0.0522020189091563,0.536155661742669,33.63874303177,0.26977179149368,1.60666877869517,0.00017992145876633,1
0.204787228489295,0.575522356666625,78.3239562995732,0.134259123622305,1.46802409086376,1.06904142885469e-05,1
0.20117685967125,0.64645267452579,97.3900590557605,0.126844763768043,1.29381480277516,0.000326432625122834,1
0.715404716087505,0.718579687178135,74.6438145171851,0.0852428359863916,2.62213708600029,0.000229843631386757,1
0.0901417434215546,0.251030981889926,26.4688066672534,0.320838306565939,0.124436498153955,0.000150525606586598,1
0.969752360368147,0.168614866677672,32.7635005349293,0.0134554731272426,1.61327398964204,0.000187985691300128,2
0.9900866325479,0.441632429428864,71.2777888169512,0.207859490567595,3.39175408123992,0.000277838016394526,1
0.0721580013632774,0.371815568301827,71.0690341889858,0.05223672559637,4.1431898844894,0.000165077047655359,1
0.546282825293019,0.296611420169938,75.2107507316396,0.0840081534110431,1.24157009529881,0.000267392825859133,2
0.335177726345137,0.243228229635861,18.6058971565217,0.212016884361223,0.742142010712996,0.00024157199455658,1
0.200009869644418,0.30890517658554,32.0127080660313,0.100422879680952,0.0917395949363708,0.000462818492611405,1
0.586389668518677,0.425583044998348,94.3116707261652,0.13565627272971,1.74219582462683,0.000283776131167542,2
0.332715046126395,0.0965969696408138,8.01537237130105,0.213895254394593,3.16665148711763,0.000199934528034646,1
0.864098727470264,0.237835464533418,97.5814584409818,0.302195944867772,4.16108543635346,0.000246728897618596,1
0.902396795572713,0.400898380845319,79.1741712484509,0.281742169783606,4.72267601406202,0.000351772199152038,2
0.603825554950163,0.434127029206138,86.0064535401762,0.268835921281929,1.70736510655843,0.000247842633922119,1
0.221696185879409,0.419154580158647,30.5239955894649,0.110300562527195,4.04895915300585,0.00026639574818546,1
0.278697092551738,0.676792783720884,59.4583657337353,0.0156458050522613,0.718183066928759,8.21722793625668e-06,1
0.518244691891596,0.404023173206951,88.3161288453266,0.222549927630011,3.05981419165619,5.30247227288783e-05,2
0.758487110026181,0.286449695122428,59.4795606099069,0.406215641971052,2.06068900646642,0.000501281894627027,2
0.660468857269734,0.30650709400652,94.1426392411813,0.268037176829774,0.476358917076141,0.000722482180979569,2
