"betaAA","phi","kappa","alpha","zeta","betaHA","d_m"
0.0681899359594131,0.0234784115384446,0.698277549861408,0.149672578716172,0.230367731310472,0.000163079258571179,1
0.162557061302852,0.0225177243745933,0.22863089688823,0.102664307560172,1.30963964671258,0.000122561615196493,1
0.206000176414576,0.025669468323428,0.954069443224463,0.0365970120197157,0.686459281836504,0.000140213611866885,1
0.0120483262804609,0.0355886287146217,1.88205841493943,0.122372325138038,1.10944640048811,0.000131254596762767,1
0.0404938404375458,0.0290266160510703,0.964100301994047,0.0684312093239825,1.16528554296941,0.000152874352162757,1
0.00393976310790024,0.035966293732606,1.50117331028835,0.0445270183400162,1.48494147280583,0.000118117968433171,1
0.0330271016566139,0.0357535784454102,1.42290298668855,0.0313216609771711,0.141322799324681,0.000173924282464338,1
0.153167800387993,0.0252909193122335,0.49843874959187,0.0332229489770088,0.368764453988126,0.000146538832015384,1
0.00337491968735441,0.0324268170733765,1.35511727591717,0.058086373034544,0.528155544396319,0.000153344466368873,1
0.208862931352367,0.036185887374634,1.92988247223725,0.0680953084345489,1.0913239408197,0.000141337900304916,1
0.0676770877574542,0.0299165062059047,0.624247282186604,0.00615537503958685,0.963178676084813,0.000135658975320623,1
0.113380460746684,0.0272945282798584,1.83722792218769,0.0594461759971955,0.102005191989387,0.000149578118761178,1
0.192675148163071,0.0309732934479473,1.02020809413387,0.00428926167901204,0.812208986539713,0.000119929007545469,1
0.175754279318216,0.0360898657279698,1.50447794495185,0.0674602625624171,1.4826222598368,0.000134222112996139,1
0.0935988146723937,0.017755559175892,0.630073398725133,0.00396642813547617,0.0393407228922024,0.000172095788931712,1
0.150285543745857,0.0231528952796113,0.828492282264197,0.104317941047377,0.224802138339331,0.000156350713607478,1
0.0360943609282551,0.0322034501299497,1.5742308613384,0.0779806677424324,1.1110218285246,0.000144634714194407,1
0.236435401464135,0.0350035700172378,1.55726827289383,0.008746419926741,0.715835000538571,0.000147943414110856,1
0.149266106303318,0.0302977517136168,0.213510693388959,0.00660691556516542,0.786394949005392,0.000143154330976928,1
0.10267080825649,0.032584868830775,1.91091895264553,0.00638234757429062,0.902290786777285,0.00014568265709122,1
0.0232370806055397,0.0292785141729196,1.22040299589401,0.0841358120558777,1.11707815515547,0.000131392477952662,1
0.0739271444205538,0.026149546380875,0.623966910693391,0.149585839245584,1.09685799439281,0.000151561067709415,1
0.0510383797123893,0.0242709511287368,1.07179422199508,0.146178527587346,0.305304187857375,0.000131266480882675,1
0.134898537371808,0.0331325569695384,1.22063562847247,0.0681826503520636,0.791925789022238,0.000144548538039388,1
0.00233858855813231,0.0301825586506766,1.4907342653611,0.0836074786546004,0.557410338260615,0.000156079166607118,1
0.10009687781819,0.0253243516243384,0.254656123343837,0.0961167708969292,0.846113169453323,0.000159159085328627,1
0.245302280662297,0.0285572149212386,0.815692144378264,0.0138107367596139,1.02759363771722,0.000120247271542927,1
0.00451996836525692,0.0343251433022854,1.13424543281391,0.0713221072673511,0.111769692801872,0.000171378710203755,1
0.121843117720719,0.0297850096010822,0.561782363203521,0.0214332469930907,0.88351034500336,0.000138575768914848,1
0.0925035297894072,0.0285806201573463,1.29028087741986,0.0429312622004057,1.25235929572419,0.000158315637636844,1
0.206522885387439,0.0331384273386405,1.43073958986958,0.0900918968463152,1.13990595005842,0.000138091546164228,1
0.0113967577775412,0.0292990482664669,0.90214895008572,0.0943109043894427,1.17600137547623,0.000154155207698732,1
0.0565401368250129,0.0279022656790887,1.29230599012946,0.0916105670297774,0.757682607929344,0.000128222040653985,1
0.247731998788775,0.0213481001696504,0.303233106814622,0.146385275978022,0.842664302506464,0.000138057103989365,1
0.19288330367919,0.0242798669907033,0.773636682716751,0.0612542060178939,0.821975952328804,0.000144972026222419,1
0.0580793538688344,0.0248679335401102,1.20137341932933,0.196020211901786,0.724354610518293,0.000132297199646153,1
0.18117685421296,0.0211092169700641,0.274802753226298,0.0979351471334026,0.760673319160039,0.000151652386663586,1
0.0859096650142021,0.0352031940933516,1.61139484008941,0.0178504741822189,0.741352345307746,0.000145481156948679,1
0.0471727409376673,0.0283231209205851,0.760153947300685,0.0586575362428658,1.21556734275833,0.000128467034084629,1
0.136112806988383,0.0264039001084078,0.444663668530187,0.0853182819976668,0.420474410830756,0.000148814240682447,1
0.222913229018473,0.0205173562749401,1.00024868319482,0.135904757909501,0.291367610872656,0.000127945991830286,1
0.249139952038962,0.0278957420530971,1.96709496442033,0.122177935316324,0.417065985765809,0.000153291910834547,1
0.120447336716537,0.0372958236037963,1.40212245916389,0.0388839801132004,1.31929947421106,0.000131382998181996,1
0.0760340873782376,0.0288993288439048,0.859754176432764,0.0854387445764971,0.589944801989153,0.000122517413576953,1
0.180331089166475,0.0228060768738264,0.885337276632965,0.119017231350838,0.649396662306592,0.000147043777097297,1
0.0138640925574152,0.0261368100222703,0.895454641272006,0.109250139834218,0.679251474080858,0.00014683582878717,1
0.11564602590503,0.0265216503776847,0.226605160525189,0.10709020689888,1.45031422485311,0.000133751629217927,1
0.157767802200328,0.0242897063236768,0.556007695485033,0.0868936777703229,0.422346781386045,0.000140514396489174,1
0.224877602910833,0.0186197748561625,0.193021035202817,0.16938620348742,0.807393261219606,0.000133296108529363,1
0.185242123910876,0.0308208832862634,1.08730723822169,0.0281417254252575,1.22666975077457,0.000145399465741258,1
0.168379912465947,0.030169421439976,1.3392908362092,0.0573521050205902,0.904384013012912,0.000151107336686597,1
0.102154843471348,0.0276937258637567,0.86014264962969,0.0681969529323238,0.199478690809024,0.000165503779443646,1
0.0817098816928282,0.0338710183528838,1.37308782747026,0.0928158694094666,0.982330775881419,0.000145997399550051,1
0.0516319607963463,0.0246907485012331,1.07151141900539,0.0724149423825646,0.136404295861916,0.000160232136759803,1
0.153921678415297,0.0302212576394589,1.45056786589448,0.140538433588553,1.1731323488388,0.000141712735333257,1
0.239392214184855,0.0317636299151437,1.79883072369331,0.00549050879100883,1.33065477907796,0.000151999388116468,1
0.15407118494592,0.0305607989784938,1.8009700504841,0.0870878221701193,0.640163593806443,0.000131060754304472,1
