"betaAA","phi","kappa","alpha","zeta","betaHA","d_m"
0.757096618788012,0.20459704437972,65.6843866122701,0.318598796227117,1.69078815197514,0.000180177400662176,1
0.544178405557648,0.58841647708056,82.331075541857,0.0791785305584636,0.982447451753718,0.000102604327269181,1
0.641501615983405,0.380497969755049,76.3217253540828,0.118106911864813,4.21135289004142,0.000206253238071863,1
0.669886315696189,0.339608516476199,66.3137535837982,0.0519276192520607,1.8378939112065,0.000245034820775628,2
0.223724896382339,0.251109147693457,88.6976824088217,0.239338773384829,3.04952818048738,0.000163666016471929,1
0.303831828499147,0.114989704689658,33.7798580732993,0.298999186568115,4.53003758818178,0.000379114859851908,2
0.772029351357306,0.602895978421083,96.0831363689709,0.18397904610717,0.0570703975442883,0.00025417246702308,1
0.190613987749092,0.701735658181399,94.577989067676,0.00408046435695827,3.74146405652468,0.000209461324533576,1
0.681318977084747,0.360294233360558,55.6798564244236,0.220658499372023,3.10116337404869,0.000231657310891147,1
0.579095548894205,0.183528869816884,44.1797601689832,0.263599249898552,2.11386306485873,0.000212959653922165,2
0.625566714326454,0.283027362871831,70.7577747331601,0.151560537582852,4.20832963195093,0.000162657178885021,2
0.23470493983725,0.289193984739967,80.7558558784978,0.272415830703264,0.363019783067111,0.00016174174165698,1
0.717131054832954,0.570603669363903,71.8548830915304,0.00896939505753662,1.73097517848794,0.000159038102343865,1
0.613945371546763,0.18912544871171,49.3824826508077,0.239607082943478,0.624308627186167,0.000203961168005587,1
0.782283335522028,0.531114034657509,86.8750780132838,0.382275324429811,3.24879193581398,0.000182486411876606,1
0.601102900864113,0.346273780739189,74.6173297727713,0.129610942485294,2.01395171304784,0.000183087155929645,1
0.723599382669964,0.192957503979686,38.5906214409197,0.0728972731789003,2.44857657107182,0.000158429240359295,2
0.457520476122707,0.484292665398178,83.2233488155994,0.197018104239674,2.03099407505673,0.000121835154805155,1
0.355355417873853,0.667733349371422,68.129463356768,0.0576882385407338,0.981410575541839,0.000156347601326759,1
0.293988690610071,0.414998653506355,50.511672090318,0.0848079438003967,2.99866777755816,0.000221240082615342,1
0.89648191341777,0.686927964820344,88.5334475465998,0.107862222191913,0.362008520303961,0.000301221773720643,1
0.875396527770967,0.303208220158949,56.9292507595209,0.0682112245699388,2.74952065555707,0.000274923522812571,2
0.739369333771476,0.637119584963276,80.9842641613339,0.185221797856912,1.74629269029955,0.000226745876404038,1
0.777537222334506,0.688566351093685,78.8058406950322,0.220610971488292,4.98707727136656,0.000149362624241597,1
0.248710168518937,0.124079526617846,42.3623115584755,0.362441622789577,2.26720168088573,0.0001261770197196,1
0.664009333250229,0.392394927360615,82.3945235685152,0.0955509620706014,0.613326128399793,0.000211545572909327,1
