"betaAA","phi","kappa","alpha","zeta","betaHA","d_m"
0.186606746553838,0.0931968062399203,19.1020503463909,0.162017828461565,3.94929794412911,0.000267027715162391,1
0.074066102731639,0.650274545675194,97.6027726103373,0.220205520525323,1.2912369623001,0.000272043449084443,1
0.877404190113439,0.394661496536225,68.5407975623159,0.279965402057704,4.33784112159457,0.000472454027686435,2
0.490189217489101,0.584093081504642,35.9212377768467,0.144520409048368,2.65544722936844,0.000190176274504991,1
0.984815219471418,0.210106748603714,33.1689088644228,0.10757716165725,2.13418649234521,0.000131434453872756,2
0.802877335683506,0.634402376295277,62.9515768735542,0.0298580330726958,1.45997380981133,0.000172991622608888,1
0.77040790062245,0.238774952223234,70.9374138793493,0.391913521113879,0.10744433951648,0.000535026104110103,2
0.520599277128741,0.359094026463229,47.9358901233134,0.0429819972734048,1.32716234945266,0.000612674741089021,2
0.185193119568984,0.402899022254223,24.4729483894017,0.0228323340223032,0.651754025564529,0.000204002391018089,1
0.0809411281432787,0.428446330535066,80.8046033453317,0.231883203093614,2.51855335696587,0.000258694934609748,1
0.609758625620259,0.687880995587819,93.968391239108,0.264742136995332,4.24396527713441,0.000245167632039632,1
0.787533811851198,0.160160720927539,33.3669981011821,0.418816992465798,3.43456672911125,0.000215075088326217,1
0.687257551211416,0.100683079320062,25.7957195061354,0.24897094104974,2.10131616717753,0.000200802858133524,2
0.232763706949584,0.410765821194622,59.2367445481679,0.187645639092882,2.11562264949547,9.74309762691688e-05,1
0.389123663258278,0.258955601190686,57.08176607761,0.100513400710454,3.5314687936626,0.000141215269834861,1
0.0564828982131146,0.485405195601894,55.9710186754003,0.396880427500869,3.36953447854621,0.000316968565305033,1
0.316978653163526,0.745947938568941,34.9157894856266,0.230294816674272,2.8721539516436,0.000194304492726373,1
0.728904736457388,0.654898596498153,85.7909690192698,0.192923449496781,0.515855874442548,0.000383999051257367,1
0.696804836858333,0.389680407362495,84.9604065600573,0.100038737757743,2.95228842696463,0.000533507761729801,2
0.418887155151568,0.290735765652245,54.0302005888208,0.107423089453738,4.49826336311187,0.000307053944473499,2
0.203492504203237,0.744268267755692,63.1014182675599,0.0434398364425919,0.550813881411166,0.000119629329547308,1
0.219672664042136,0.234325714389578,77.6456557049456,0.27105965981879,3.45239956388136,0.000316575566568884,1
0.565082983743024,0.388018428035394,93.3166147177188,0.191385081157457,0.591053322203138,0.000111966731596196,1
0.341094521535322,0.447313796305029,97.4474634087872,0.179932118654154,3.6649772460013,0.000241491520367276,1
0.0217442099613697,0.514880360805299,50.4118026528653,0.191583306857112,0.853404256530958,0.000283425821115027,1
0.63774148406734,0.345702534338797,59.8562237810246,0.0388644260905601,0.623011134209474,0.000234714566443112,1
0.87427299765143,0.14078708227578,16.1408232454779,0.0692097307695065,2.66594537234361,8.23481060277087e-05,2
0.90027918375852,0.287874507091188,69.5311389359544,0.161682622649079,2.56040291684321,0.000129512294614879,2
0.454061982422548,0.248774145429883,30.4605844918254,0.203076443716388,2.30733833773725,0.00020571325317453,1
0.552669906505763,0.573141271117962,29.0904668861947,0.139018284998572,3.46966613169092,0.000156827310896983,1
0.416694569795624,0.54781238215157,91.1400327472975,0.372750052601901,2.60680354945664,0.000340470385034448,1
0.539085061648495,0.532923833224951,96.277835047213,0.308250293648816,2.42729949733909,0.000321721900885228,1
0.619590253616126,0.449767820141647,55.0940834752257,0.203659128105424,1.33955983837763,0.00024608472632524,1
0.805188035434682,0.249875348685476,43.1461728084442,0.12150937853343,1.86094687900434,7.16658382537809e-05,2
0.661265233106257,0.401104271633071,66.4166041420453,0.111459406687936,2.74136236804527,0.000185194667267787,2
0.203570919702153,0.409966611481087,80.2986575458519,0.191431614173645,3.78143381220966,9.41541242604931e-05,1
0.954567994962932,0.410181243458346,77.8507881033747,0.184167069727799,3.55169332524617,0.000266555972527035,2
0.792579480034601,0.240969074611342,48.9900324453047,0.362140953103353,4.43317021684933,0.000109341757234777,2
0.199529015792878,0.264026298543695,31.7588798699663,0.135870300407201,4.55112678525703,0.000254998434221468,1
0.601916662493471,0.486897726466833,62.5216945029423,0.0118635367622139,3.63316329730705,0.000175359835193433,2
0.800595706520688,0.30339750363872,17.2870177562145,0.0187104234143906,2.66433290556364,4.66400810519108e-05,1
0.906332589526441,0.270640499931602,63.8098831534154,0.166127078182031,2.89881023402093,0.000206377450142253,1
0.11835564851568,0.171074717752728,47.431449060536,0.223345931919779,2.28762320253383,4.2904515160876e-05,1
0.988776629694322,0.483827377264668,83.3696890356153,0.0536621230105369,2.50987269948167,0.00013617410464613,2
0.603760635745206,0.275076296941836,69.7956901296292,0.356092173867847,3.88895411289035,0.000241090565078586,2
0.427229236644008,0.499126156731439,85.8974936046105,0.0072949738131996,2.25917152740543,0.000263256803634183,1
0.879598331011238,0.487704047869826,86.1940324984858,0.36510042412696,3.34714585960428,0.000168736116991878,1
0.674847663778372,0.463707694500985,70.4131016114825,0.113913127006592,1.80685798262611,0.000675819655570275,2
0.819993492970176,0.428166884625566,89.2027140091794,0.279582314399432,4.20998665819448,0.000288399306237268,2
0.991211848411588,0.605641496833691,57.5827757353198,0.20201518924826,2.84423988270604,0.000262328385378984,1
0.609405100982714,0.213387616290544,63.5437346597202,0.350889947145751,4.95240497537942,0.000165009539188228,1
0.629635175264107,0.676144061422826,58.0457774039712,0.0120261547078921,0.345012388479764,0.000111581310017003,1
0.61080594031928,0.217402771248341,43.7889323272164,0.256935377741125,2.62939779352185,0.000261372516180934,1
0.355462294499125,0.429161750602534,23.9822414655869,0.0428064465263873,2.63825810073506,0.000211778561786369,1
0.170153529012336,0.0745916212014071,4.05472052536706,0.214444387345949,3.56365498954486,0.000154354817665564,1
0.670284768190125,0.254488379329328,71.7956219299498,0.33896271962282,0.0553365076889873,0.000224601109681733,1
0.0540250933093855,0.464908193297361,45.5658453721792,0.0273996144387155,4.43492313624801,0.000144151772507396,1
0.328440330258721,0.410614518913252,70.3666674926742,0.143704522082285,1.04078578671741,0.000108094315844601,1
0.441592145749882,0.204598149079165,72.4353820819537,0.381097086694677,1.66215117945715,0.000146768072025378,1
0.0162176372461657,0.422361634581889,67.1880495287519,0.259489341818822,1.25554211450894,0.000177667472847814,1
