"betaAA","phi","kappa","alpha","betaHA"
0.607816666374499,0.102188597014845,9.74359270105145,0.0804378748789133,0.000166532736298352
0.603031060890838,0.4581163433238,60.2660683453959,0.162431192372258,0.00133754801761454
0.915054661653971,0.817646792976707,105.228907051806,0.0526160641482931,0.0023586394054016
0.792408857666154,0.442038783789669,79.782577720573,0.294065756047885,0.000775278745932666
0.875845445111218,0.231927529161765,49.7298144419062,0.456274905755437,0.000332927958473896
0.855382951030147,0.637237344919777,89.8364598970899,0.226311833941746,0.00371602151796709
0.89530846849394,0.700582266104082,107.315023998578,0.193439143134138,0.00503115390537947
0.745276539982559,0.57724613462316,81.4824437939477,0.196521206527944,0.00461802351860677
0.737381577021405,0.526665676334439,65.0918698529788,0.14243820998643,0.000777897327916346
0.935924482114519,0.729331003389295,104.496843501565,0.166031221002481,0.00201538709793959
0.906477897486825,0.854765696861484,97.2397206789352,0.0133220606962483,0.00286595282772159
0.959977919496726,0.694897509255969,113.834566261334,0.239189080238613,0.00311149833561021
0.869391679127742,0.799068982801091,98.145296031524,0.0460370861533681,0.00399271495324826
0.779129838201551,0.439868121770848,77.3171008041712,0.248848179264386,0.000586867185428861
0.777158106149407,0.410617378555122,59.660622674812,0.188531522428356,0.00039542008421105
0.572929711427566,0.504231257903655,59.3188044459247,0.10924043929129,0.00495434756743975
0.725184971420215,0.305238833491718,70.1978044778073,0.463701389289561,0.000922094769570847
0.907296359893336,0.730071874158732,90.8042324514564,0.115330605464394,0.00149518405297578
0.602985106126731,0.539274580654899,67.9268150011177,0.0827273400768884,0.00459821043281626
0.247638244329995,0.17191586520509,23.0555109820821,0.113056679400903,0.000818937720469257
0.905466319918024,0.37150967336881,64.5285928673101,0.287169641291613,0.000385654156309591
0.952284253013043,0.6802350232534,98.8991701646673,0.207239972683238,0.00172475150282189
0.858626373557378,0.702358069297614,103.058415561258,0.0919378555253697,0.00134031192933845
0.851517979312725,0.573652319138813,94.6599865127289,0.274393160508466,0.00233366599596079
0.895598889990436,0.326834817487976,85.4723592757709,0.534145534084345,0.00115490997276411
0.946464745391462,0.689653220261884,85.740384182222,0.108143272689442,0.00064579842298799
0.63677654896821,0.540644636439742,68.3332359504937,0.0383509562537789,0.00100286524827594
0.870848436691948,0.844725015695354,97.3042219379107,0.0106378159237467,0.00575946401857908
0.872920105754341,0.74460627850676,91.5965203088103,0.0902505914694971,0.00194085023790673
0.812884761348718,0.712009961949241,105.048267375946,0.10585854854128,0.00878482165616207
0.169735583366705,0.134920342515317,15.5720499930253,0.202923631999185,0.00387778743429
0.71965038796167,0.462193121824051,78.2801353452861,0.286216408591465,0.00135223907611634
0.982267847167964,0.609250816335485,98.3256081207345,0.293543381397876,0.00146103694120475
0.627356605239897,0.360316117062382,43.6289931507974,0.00877831463491996,0.000332905906274817
0.792834797600207,0.604309718065014,99.7718851027488,0.214277243323544,0.00618345398935918
0.967887025709922,0.539455679485653,88.6732784037942,0.22259036427831,0.000535327026307178
0.835568582871398,0.667396881026874,91.0217744780102,0.128354680888252,0.00198982884971917
0.699022040253569,0.59376691583313,69.0597561482673,0.0285009853358751,0.00115719627609807
0.850665385863238,0.336635456525915,91.4364098272941,0.554363668795069,0.00259662663389402
0.977798103824207,0.662164363917843,96.4409630991124,0.265217106748967,0.00169735849304952
0.533240030588002,0.428619378410018,52.3405159561442,0.114464235385431,0.00132840907210122
0.874298178318572,0.680694161969307,92.521633086782,0.136365286280162,0.00123424117932806
0.634552262074107,0.464540100780747,59.1385342277481,0.128503456722207,0.000912401522014403
0.963417523284514,0.609044148850848,94.2428069097097,0.181145071054975,0.000657368312193788
0.899148978219425,0.576898107376732,100.445921781318,0.285946739193219,0.00193805699207818
0.940796271862779,0.84492321145912,107.120636031503,0.0790118048262522,0.00408326331218362
0.823666037087533,0.584531320687174,76.8483788127139,0.137771464408228,0.000878387340853075
0.691832982687615,0.643183947728208,82.0880846088094,0.00610790487935662,0.00221690681640604
0.53462364724736,0.334483414421024,53.9783955105653,0.186875692587257,0.000602863990555534
0.588242362958561,0.546344934638153,67.5031001403934,0.0268106368621051,0.00260668685902112
0.727605067997045,0.545812846463237,82.0973246525134,0.174897801724521,0.00136889497282862
0.895755236085616,0.826082464024167,97.2582264840314,0.0305091175871175,0.00257196610168815
0.718049947110328,0.343744690742434,70.5543940938052,0.428434389113212,0.0011418034369907
0.780292876639055,0.757959869355065,84.4963936787858,0.0059765245224306,0.00473853565253715
0.901481936531522,0.468912185472651,54.2622003234076,0.0930440563454479,0.000280366208860714
0.68021356537049,0.462313578304096,56.4355831022342,0.113614101499624,0.000482034816751556
0.805146599529332,0.69192605545531,97.0092759504682,0.111519072830886,0.00524423533414844
0.878979542040913,0.605519796725541,91.2665247913195,0.134093264105937,0.000668033435278853
0.880625560695609,0.678908014590655,91.7416486284881,0.157129221732896,0.00131152649358939
0.922044319302646,0.748799236744847,92.0867843998117,0.0485172714772343,0.000779915403618151
0.804346237856854,0.535840210879435,78.8909759528115,0.160796704719297,0.000764391161727677
0.619962244504266,0.461642429091452,54.6330244505068,0.0217480482355052,0.000610531269150055
0.788901103053592,0.581628130307268,85.6751674458912,0.15516879533044,0.00108383029462329
0.433816899277076,0.353098409581371,45.9751623729396,0.160233496301819,0.00413266115625261
0.753147105771189,0.576126773652827,76.3454978619685,0.197617268536649,0.00265331224235377
0.652760068038947,0.575301446542194,73.1908843399809,0.0622406281333228,0.00256027465114836
0.59115458528616,0.513521145577677,65.0828501841063,0.116829850148632,0.00536875898865987
0.736479814501585,0.504900805182465,93.8035123712641,0.284947772516014,0.00495720268371514
0.798185917640938,0.644988316040871,92.1984306352375,0.149770922730266,0.00302245343916195
0.983086865762648,0.582747181212382,90.07763588961,0.163394636718353,0.000481365378807256
0.889156111437866,0.722418325871974,108.728465269892,0.145838556136076,0.00376750244372195
0.453118908323554,0.340793917221169,40.7380321254905,0.0205121585644597,0.000460792013482511
0.909908707115996,0.493428420533185,78.6962672644744,0.301391433427195,0.000693835337592178
0.96995917385915,0.855140726158445,101.618899861132,0.0524740042199524,0.00161075658748778
0.599920229407286,0.516593380246704,70.0430227119337,0.10737074604083,0.00343668874186744
0.896562751892996,0.785547535764583,94.0250925555297,0.052117672924427,0.00171164127312226
0.834665036430862,0.643095861620532,71.7302037363465,0.0381399689735542,0.000563606579861739
0.983951417226994,0.780207244815283,103.663808488652,0.0121973172728291,0.000674587915967511
0.867505879926549,0.648889350681815,109.250333117325,0.215465721366979,0.00394699485155049
0.655468626563743,0.418485213958762,63.4179003159574,0.151714163108427,0.000499061144448713
0.752254213015813,0.594997688782679,82.3848629600764,0.062438632015344,0.000882765407962763
0.712090478818108,0.398046282832156,85.6017286696555,0.383685706589225,0.00254897063241924
0.780093702177471,0.581659631019952,83.4444511449801,0.124175072729721,0.00100882712432314
0.935707156190188,0.710607377897709,92.2287830409942,0.134847071309499,0.00109306834278003
0.880747887029046,0.778570372316872,95.6146237774757,0.0872083654798748,0.00297361721976171
0.715235910409988,0.428983273529844,81.6059507374071,0.299270317166738,0.00146758467931709
0.678083806425046,0.285790938500931,45.5088150252794,0.21540029640211,0.000293465613901339
0.986801562547564,0.520013401290475,58.9591143817111,0.0442607192780416,0.000290627957146854
0.960045341659217,0.727601134582025,93.4205960355034,0.0502407672054523,0.000596355418538701
0.872721187444773,0.353758085037778,97.8949072714092,0.522669428954893,0.00187473993691431
0.973362271190422,0.934190575227664,108.12082015343,0.0165166839036483,0.00432013895080365
0.37379554802694,0.267561503040996,30.4154735112319,0.0531674790518616,0.000484833326813032
0.597484652892212,0.41086023142131,52.912761668841,0.0170842827572168,0.000411864378119354
0.977086936307288,0.911783683837583,125.222329932554,0.0495394625397332,0.00782840355720122
0.657806014707418,0.482961168801425,79.3813535077808,0.238609860753509,0.00598547147278415
0.955931790858789,0.59941062436916,98.9727352511638,0.304801533778797,0.00138646574430185
0.973481105372361,0.827442978348487,111.56812811464,0.122589164515304,0.00495019942420024
0.629447244789119,0.544264052786943,69.5920683554734,0.0428759299410353,0.00142702270206138
0.416961305706503,0.326351483514095,41.2819045175778,0.0974634880081359,0.000918921003247748
0.751960987592911,0.557331818251435,83.2957158137791,0.149195908018605,0.0011070133780186
0.994259439061599,0.700802934554429,122.395502080134,0.269896671126614,0.00680043676288812
0.779514050359512,0.568618927489672,64.015784970631,0.0597769484990324,0.000580214875499929
0.51011570579126,0.287218974919857,33.3373839765883,0.0645841099936803,0.000307394029438288
0.943111591142825,0.763042508669076,112.30969736059,0.144560085527621,0.00311708939086274
0.953816958984177,0.621004326638076,110.550745859963,0.257438738561865,0.00144867246823087
0.8460475627369,0.756896172584763,96.4682648279983,0.0774273457525997,0.0034759579764773
