"betaAA","phi","kappa","alpha","zeta","betaHA"
0.206313021597366,0.0242675579028895,1.30468562414715,0.0620094678686831,0.14656745567628,0.000168927946762874
0.0240219754886755,0.0529789821343964,1.65819612193812,0.0456004931825945,0.657737209056947,0.000133019190451844
0.162240723946633,0.0313670772451765,1.30128531362402,0.184666934953779,0.800023772888802,0.000180106839423169
0.0596428542420986,0.0363188281859762,1.77955474101516,0.0815194540057611,0.194520242864726,0.000111336180106142
0.241481236413973,0.0207608831436493,0.330694561084677,0.275051494457402,0.639562815758017,0.00013103620471918
0.0625137387512929,0.0328068447695158,0.59046117632483,0.0400885876596831,0.478060138881399,0.000137609878684358
0.181418116980471,0.0541971494912023,1.79508249430495,0.0265493593602755,0.921327672399046,0.000126948487604835
0.246008370474835,0.0207408450301471,0.328624109063819,0.25475602119901,0.985694494069465,0.000117419922711256
0.178757094219134,0.0201910155796492,0.426243279365791,0.308530058691135,0.891225658456368,0.00018863789915265
0.0251476334225096,0.05261926950753,1.82727391926822,0.0245281586387192,0.260885830965579,0.00017914188644405
0.0965865685415831,0.0352441181194019,0.93501816777616,0.0102845700458109,0.245042242419054,0.000186568772394118
0.137524891013867,0.0347501800700066,0.936738140661791,0.0615823689708011,0.413851165810984,0.000105791135931373
0.2091836047064,0.028946460738055,1.36677519406529,0.154535023453835,0.514208226213756,0.000115996749806676
0.175086425638804,0.039762518186013,0.327346142987415,0.00287423960600762,0.923064777839958,0.000172590366919435
0.208775708197494,0.0317103300408108,1.17711735537534,0.0793064073736034,0.347022454638686,0.0001693811264003
0.00727225887162897,0.0426723614026789,1.037834055535,0.0764198987754986,0.522136710903684,0.000124629609693394
0.185865281053249,0.0369300052009545,0.259734317161017,0.0189490559666392,0.532146434780185,0.000106354903008523
0.0187616345485458,0.0388632043116981,0.942334254186337,0.0217213300793109,0.398567809550522,0.00011610501229358
0.108693061004487,0.0387609271943216,0.749021481005963,0.0089545170193712,0.697272557962985,9.93252966277352e-05
0.189759700330738,0.0273930803730639,0.507587747107496,0.0206698835583923,0.11508932259618,0.000162032253795569
0.185181370299284,0.0302619141137855,0.417418512524829,0.125560470007591,0.419310397756389,0.00012460358488024
0.120354727644706,0.0375305850968341,1.27400659402199,0.028549874391697,0.6243245052876,0.000102512872474661
0.0987102789996194,0.0399599359540048,0.579711812751263,0.0597199005328651,0.534225970754132,0.000136470411238461
0.181029105902984,0.0272123760010187,0.17415100558924,0.18549953229044,0.752033963061729,0.000184922116164649
0.242200660599796,0.0345099508786732,1.04630258711446,0.095501793136389,0.354934346805715,0.000144706196136696
0.00634661726165751,0.033577821244811,1.19083515247929,0.0216257465844891,0.852934814710635,0.000160455887609193
0.0862046628325153,0.03269751035813,0.985949750995538,0.0269631564693818,0.201857689811468,0.000122786666189101
0.0370637120509359,0.0451417954833686,1.68882854653501,0.0452489965402386,0.479382771661538,0.000184122098102127
0.0512083958193155,0.0475103378567914,1.95259264220464,0.0489815490326415,0.455673536855387,0.000137256994089395
0.135523786328067,0.0386574880701753,1.89796236210219,0.0930644567268988,0.653510275057203,0.000176766632344518
0.146191490296689,0.0281293879251815,1.67918380934643,0.0183589198683856,0.11009493021074,0.000135435613780479
0.0329013098975341,0.0281141314372779,0.833398078445056,0.196363113586562,0.682847241520593,0.000155600863721364
0.234666541626589,0.038820742081211,0.955964251372092,0.0402445398114956,0.905814405702749,0.000145010183232267
0.0328365469493692,0.0535204945390014,1.56796579624739,0.0339487456267904,0.272749280085203,0.000185203489519955
0.109552107304753,0.0486284845835366,1.3065907920636,0.0511105070305716,0.721184711596381,0.00017526652035664
0.125104695016617,0.027491483602594,0.678693941999121,0.195293399366139,0.397521625171152,0.000154235633260406
0.160104930397584,0.0311494616481904,0.106784507364739,0.135422798930121,0.692286306834721,0.000115008221903577
0.192592504177584,0.0220850028170538,1.22321760539599,0.145771026567752,0.118598310710142,0.000195416824620971
0.22969885888757,0.03085729903858,1.17769583804466,0.086942834495212,0.827098060417256,0.00010519241289384
0.134891556270313,0.0306906910377096,0.891852120771194,0.112929095662509,0.842228040168082,0.000154584487957804
0.130842518637138,0.016166548568487,0.0570864434888848,0.337217461948569,0.460855580344051,0.000174736926464993
0.173686773528382,0.0333771159760746,0.141820642948396,0.00372422305659588,0.486171683627226,0.000136979696623862
0.0148606190840092,0.035528087702969,1.17446413966256,0.161306138581869,0.579741526651344,0.000188361038332487
0.00404107819025956,0.0602427265035648,1.80164331024368,0.0208020130409091,0.416091319152212,0.000114431420525938
0.108174220016765,0.0350328017560448,1.98462641486378,0.0513754003630431,0.36924925685564,0.000122647346539244
0.167527187505646,0.0321398215590831,1.24888718108431,0.0678189035788184,0.39809906523305,0.000124136143295794
0.167695992031925,0.043448537766227,1.97767991855647,0.112119615226252,0.628944278846605,0.000161737247214013
0.165717138965498,0.0371621938274625,1.36203134189943,0.0395230705530005,0.216394975464341,0.000136017904853665
0.0113012089319525,0.0352688499812793,0.528392834175122,0.157700588393861,0.379531725512981,0.000105003099135215
0.0700375033566867,0.0377342635087307,1.85489950743777,0.0875112418272697,0.241207128555297,0.000186935603528471
0.143769847140542,0.0399354652363962,0.766842731407564,0.0893061913973317,0.628400111134992,0.000144393728772216
0.123553867807422,0.0361895839685776,0.914526303836216,0.143641269985617,0.477603635104591,0.000121663349693633
0.144946132196767,0.0335902674629519,0.962985879491624,0.10189028058031,0.281228190909894,0.000183788720863954
0.0604454908056865,0.041197077530532,0.663179476662318,0.107739257414342,0.879211322960994,0.000165543191368737
0.123187388908973,0.0261345620160472,1.01924690809376,0.161636295240101,0.719910931685032,0.000145017993942526
0.133808462510886,0.0453590042852498,1.42560447763604,0.00429982191681865,0.378830566509375,0.000121736962613229
0.124627118750093,0.0389520738394433,1.53424665454208,0.00997876845153747,0.536206483702904,0.000129640841564285
0.020423600844028,0.0457348763170556,1.76279544191807,0.0590293241156062,0.0368138751214263,0.000183049121673537
0.144466117614336,0.0419739268505486,1.63580920631285,0.0888258429938767,0.322709648338991,0.000155857871150921
0.188303688336546,0.0337722756205865,1.34033419056141,0.202047458513895,0.801790645153857,0.000104475704981316
0.233853365111289,0.033385501447718,1.65933472435428,0.179009005904894,0.856091863664083,0.000125396780713938
0.0835311801731574,0.0311273502524421,1.52768424559208,0.169126646087418,0.202140815617107,0.000139447639750804
0.14745349900145,0.0262314139171267,1.77838964261536,0.0033202342808918,0.00828511560326634,0.000183647386528433
0.0914956548663199,0.0289323360734585,0.0672573346707989,0.0201049298802641,0.22071038808042,0.000182078988849838
0.207526157854687,0.0196300603940601,0.887123071973438,0.261659867036585,0.325258218135758,0.000163339329754197
0.0532362189350516,0.0402612085675438,1.95554148414729,0.145242703889285,0.597116757740153,0.000157435269257456
0.130103528525402,0.0272427803028454,0.0663070553635866,0.0954168951861506,0.582131122292635,0.000113184582537743
0.181836024048708,0.0296746454045956,1.32922093406067,0.205167949068223,0.889123316653535,0.000149601024943371
0.231973907185662,0.0306986369063485,0.735375448558276,0.0948501084077869,0.556450899883466,0.000130875206979778
0.151101283000213,0.0300277756224139,0.185937372468092,0.1051387888421,0.262970818639305,0.000171451364128127
0.0454682253737011,0.0376392103168395,0.615863903225697,0.141476553643014,0.785544457850099,0.000155508743138929
0.0180632763780092,0.0567491136598319,1.46362127708098,0.0193070077607814,0.723207523076915,0.000126237423847841
0.0179959876853009,0.0507249745999737,1.56671858811076,0.0329348624788987,0.887642111100551,0.000102362039352525
0.118734750741818,0.0171917852833148,0.654818931299991,0.211652183588212,0.0940126680107089,0.000164375939453261
0.223140671575278,0.0170006710683464,0.100468866367192,0.11045169535279,0.0487047492455459,0.000180164878682758
0.115179528944812,0.029687899765712,1.11555838070757,0.127608326258191,0.804974543250992,0.000125127637586961
0.0669715205009533,0.0370373116377937,0.640426962170504,0.140804949032484,0.601753496892873,0.000132651192479858
0.202926888852576,0.0372714336068659,1.66799078162776,0.163715259071012,0.636328466621876,0.00017842109320532
0.209094541303716,0.030366850673178,0.387578750514872,0.0996813940590086,0.764991088770735,0.000118216257352017
0.0228531404263042,0.0386575725726549,0.588581661318021,0.0727010492582133,0.385682773589199,0.000168170440897098
0.0615571191568497,0.031410846647967,0.334149809509972,0.182560113817809,0.643873205677098,0.000119631501437442
0.0591151605034403,0.041135967707078,1.21665298826907,0.00178453992792371,0.168249132159419,0.00017602136848661
0.157747046096605,0.0293851178004038,1.85131561423777,0.205978372142645,0.556661905039029,0.000147181107120626
0.173159385885791,0.0277316066207446,1.75178383899798,0.191870373314266,0.656285393588883,0.000179737188141696
0.239873068603827,0.038272329252575,1.39439360438478,0.0766736174861147,0.331299291833809,0.000102131235199326
0.152146843210087,0.0255532483693251,0.125226291137748,0.0670673348302464,0.898525644968525,0.00016621968924255
0.198992968230757,0.0446883625014988,1.9226634262554,0.0912909201098314,0.849070752762689,0.000166019465037986
0.126467409221106,0.0392568572233004,1.77971850131549,0.0935827022176494,0.264292038086622,0.000114382893032787
0.165039093867458,0.0406872332338966,1.49517524749369,0.0258820570678465,0.218830560647545,0.000150471742224701
0.122191910169668,0.0272214757672151,0.59889952239784,0.101680239782084,0.858919260453013,0.000121564841382934
0.0429871776369795,0.0354370762084566,0.717793567753683,0.0386496079770952,0.369073462032918,0.000137851186034144
0.140546579723584,0.0232100174764154,1.10009789023837,0.169880861857103,0.17751130644371,0.000137603429648644
0.203774330123379,0.0255940995122783,0.783033067481155,0.0939185402556296,0.687409240646655,0.000162090565312671
0.204831689409417,0.0427262022618931,1.55316702892996,0.0973066642630052,0.916553901411822,0.000136666746276703
0.203489562752417,0.029153181086936,1.59008998531443,0.205127281282252,0.60072213701734,0.000119900659440221
0.08138815832099,0.0460790724504574,0.344981583638557,0.0163418500336997,0.808208092552571,0.000150582886119513
0.119607425255212,0.0241409295187358,0.499482382782129,0.132027122088184,0.218783149994976,0.000144665240131343
0.152397553402731,0.0311918948775882,1.50146545290418,0.0245637464359162,0.0875536393361437,0.000110475976751418
0.104343154327194,0.0340050593629453,0.659728068437044,0.111990599222481,0.272579727515385,0.000146390699256441
0.146566016162843,0.0302529758327367,0.66163657065176,0.19947697782446,0.597428396324777,0.00014408297085558
